New Ward,Brighouse,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Ward,,,,,,,,
Current Ward,Total,,,,,,,
Brighouse Ward,5566,,,,,,,
Hipperholme  & Lightcliffe Ward,162,,,,,,,
Grand Total,5728,,,,,,,
,,,,,,,,
"If you wish to view the properties in the Current Ward Summary table (above), simply ""Double click"" on the total number in the righthand ""Total"" column and the results will Open in a new tab. To return back to main Address data, simply click on the ""Address List"" tab at the bottom of the data.",,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Brighouse Ward,Brighouse Ward,Smith House Avenue,"21 Smith House Avenue, Brighouse, HD6 2LE",21 Smith House Avenue,Brighouse,,,HD6 2LE
Brighouse Ward,Brighouse Ward,Smith House Avenue,"22 Smith House Avenue, Brighouse, HD6 2LE",22 Smith House Avenue,Brighouse,,,HD6 2LE
Brighouse Ward,Brighouse Ward,Smith House Avenue,"23 Smith House Avenue, Brighouse, HD6 2LE",23 Smith House Avenue,Brighouse,,,HD6 2LE
Brighouse Ward,Brighouse Ward,Smith House Avenue,"27 Smith House Avenue, Brighouse, HD6 2LD",27 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"28 Smith House Avenue, Brighouse, HD6 2LD",28 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"29 Smith House Avenue, Brighouse, HD6 2LD",29 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"30 Smith House Avenue, Brighouse, HD6 2LD",30 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"31 Smith House Avenue, Brighouse, HD6 2LD",31 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"32 Smith House Avenue, Brighouse, HD6 2LD",32 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"33 Smith House Avenue, Brighouse, HD6 2LD",33 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"34 Smith House Avenue, Brighouse, HD6 2LD",34 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"35 Smith House Avenue, Brighouse, HD6 2LD",35 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"37 Smith House Avenue, Brighouse, HD6 2LD",37 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"40 Smith House Avenue, Brighouse, HD6 2LD",40 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"42 Smith House Avenue, Brighouse, HD6 2LD",42 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"44 Smith House Avenue, Brighouse, HD6 2LD",44 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"46 Smith House Avenue, Brighouse, HD6 2LD",46 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"52 Smith House Avenue, Brighouse, HD6 2LD",52 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"54 Smith House Avenue, Brighouse, HD6 2LD",54 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"56 Smith House Avenue, Brighouse, HD6 2LD",56 Smith House Avenue,Brighouse,,,HD6 2LD
Brighouse Ward,Brighouse Ward,Smith House Avenue,"58 Smith House Avenue, Brighouse, HD6 2LQ",58 Smith House Avenue,Brighouse,,,HD6 2LQ
Brighouse Ward,Brighouse Ward,Smith House Close,"1 Smith House Close, Brighouse, HD6 2LG",1 Smith House Close,Brighouse,,,HD6 2LG
Brighouse Ward,Brighouse Ward,Smith House Close,"2 Smith House Close, Brighouse, HD6 2LG",2 Smith House Close,Brighouse,,,HD6 2LG
Brighouse Ward,Brighouse Ward,Smith House Close,"3 Smith House Close, Brighouse, HD6 2LG",3 Smith House Close,Brighouse,,,HD6 2LG
Brighouse Ward,Brighouse Ward,Smith House Close,"4 Smith House Close, Brighouse, HD6 2LG",4 Smith House Close,Brighouse,,,HD6 2LG
